OrderID,CustomerID,OrderDate,OrderYear,OrderMonth,OrderYearMonth,OrderDayOfWeek,Status,IsReturned,ProductName,Category,UnitPrice,Quantity,Discount,OrderValue,PaymentMethod,CustomerSegment,Age,City
541458,100865,2024-11-15,2024,11,2024-11,금요일,Completed,0,Microphone,Electronics,85.0,1.0,5.0,81.0,Gateway,New,58.0,Tabriz
541459,109699,2025-07-21,2025,7,2025-07,월요일,Completed,0,Office Chair,Home Office,180.0,1.0,15.0,153.0,Cash,Regular,53.0,Isfahan
541460,103519,2024-03-15,2024,3,2024-03,금요일,Completed,0,HDMI Cable,Accessories,11.0,1.0,5.0,10.0,CardToCard,Regular,50.0,Shiraz
541461,102087,2024-10-27,2024,10,2024-10,일요일,Completed,0,Gaming Controller,Gaming,68.0,1.0,0.0,68.0,CardToCard,New,53.0,Karaj
541462,102423,2026-06-19,2026,6,2026-06,금요일,Completed,0,HDMI Cable,Accessories,11.0,2.0,15.0,19.0,Cash,New,22.0,Mashhad
541463,105699,2025-03-25,2025,3,2025-03,화요일,Completed,0,Phone Case,Accessories,14.0,3.0,5.0,40.0,Gateway,Regular,52.0,Ahvaz
541464,101107,2024-05-29,2024,5,2024-05,수요일,Completed,0,USB-C Cable,Accessories,9.0,2.0,15.0,15.0,CardToCard,VIP,29.0,Kerman
541465,103508,2025-06-12,2025,6,2025-06,목요일,Completed,0,USB-C Cable,Accessories,9.0,2.0,0.0,18.0,Gateway,New,56.0,Tehran
541466,104674,2024-11-03,2024,11,2024-11,일요일,Completed,0,Notebook,Stationery,7.0,2.0,0.0,14.0,Gateway,VIP,59.0,Shiraz
541467,106809,2026-02-10,2026,2,2026-02,화요일,Completed,0,Webcam,Electronics,48.0,2.0,10.0,86.0,Wallet,Regular,20.0,Tehran
541468,108211,2026-04-29,2026,4,2026-04,수요일,Completed,0,Webcam,Electronics,48.0,3.0,10.0,130.0,Gateway,New,50.0,Karaj
541469,101022,2024-07-22,2024,7,2024-07,월요일,Completed,0,Headphones,Electronics,75.0,3.0,15.0,191.0,Cash,VIP,21.0,Rasht
541470,109486,2026-03-20,2026,3,2026-03,금요일,Completed,0,Notebook,Stationery,7.0,1.0,10.0,6.0,Cash,Regular,55.0,Tabriz
541471,104982,2025-11-01,2025,11,2025-11,토요일,Completed,0,Backpack,Accessories,42.0,1.0,0.0,42.0,Gateway,Regular,64.0,Tehran
541472,100132,2024-05-14,2024,5,2024-05,화요일,Completed,0,Phone Case,Accessories,14.0,2.0,0.0,28.0,Gateway,Regular,44.0,Tehran
541473,103567,2025-12-14,2025,12,2025-12,일요일,Completed,0,Power Bank,Electronics,35.0,2.0,15.0,60.0,CardToCard,New,38.0,Rasht
541475,104650,2024-01-09,2024,1,2024-01,화요일,Completed,0,Fitness Band,Wearables,55.0,2.0,10.0,99.0,CardToCard,VIP,30.0,Isfahan
541476,106821,2025-11-03,2025,11,2025-11,월요일,Completed,0,Backpack,Accessories,42.0,2.0,10.0,76.0,Gateway,New,55.0,Qom
541477,103410,2024-10-26,2024,10,2024-10,토요일,Completed,0,Wireless Mouse,Electronics,18.0,2.0,5.0,34.0,CardToCard,VIP,41.0,Karaj
541478,104011,2026-03-23,2026,3,2026-03,월요일,Completed,0,Desk Lamp,Home Office,32.0,1.0,15.0,27.0,Wallet,VIP,34.0,Isfahan
541479,104790,2025-01-17,2025,1,2025-01,금요일,Completed,0,Notebook,Stationery,7.0,1.0,10.0,6.0,Gateway,Regular,46.0,Rasht
541480,105081,2025-06-11,2025,6,2025-06,수요일,Completed,0,HDMI Cable,Accessories,11.0,1.0,10.0,10.0,Gateway,New,33.0,Shiraz
541481,109698,2025-10-06,2025,10,2025-10,월요일,Completed,0,Power Bank,Electronics,35.0,2.0,0.0,70.0,Gateway,Regular,24.0,Ahvaz
541482,104358,2025-12-30,2025,12,2025-12,화요일,Completed,0,USB-C Cable,Accessories,9.0,4.0,30.0,25.0,Gateway,Regular,30.0,Tabriz
541483,102013,2024-06-02,2024,6,2024-06,일요일,Completed,0,Wireless Mouse,Electronics,18.0,1.0,20.0,14.0,Gateway,Regular,25.0,Tehran
541484,102479,2024-06-25,2024,6,2024-06,화요일,Completed,0,Monitor,Electronics,21.0,1.0,5.0,20.0,Gateway,Regular,21.0,Isfahan
541485,104690,2026-02-08,2026,2,2026-02,일요일,Completed,0,Webcam,Electronics,48.0,1.0,0.0,48.0,Gateway,Regular,52.0,Tehran
541486,109129,2024-09-09,2024,9,2024-09,월요일,Completed,0,Webcam,Electronics,48.0,3.0,20.0,115.0,Wallet,Regular,22.0,Rasht
541487,105086,2025-07-04,2025,7,2025-07,금요일,Completed,0,Gaming Controller,Gaming,68.0,3.0,0.0,204.0,Gateway,Regular,34.0,Qom
541488,100789,2024-03-02,2024,3,2024-03,토요일,Completed,0,Gaming Controller,Gaming,68.0,2.0,10.0,122.0,Wallet,VIP,44.0,Qom
541489,108949,2025-07-31,2025,7,2025-07,목요일,Returned,1,Phone Case,Accessories,14.0,2.0,0.0,28.0,Wallet,Regular,62.0,Rasht
541490,104743,2024-06-09,2024,6,2024-06,일요일,Completed,0,Headphones,Electronics,75.0,4.0,5.0,285.0,Gateway,Regular,38.0,Shiraz
541491,101463,2025-11-20,2025,11,2025-11,목요일,Completed,0,USB-C Cable,Accessories,9.0,2.0,0.0,18.0,Gateway,Regular,20.0,Karaj
541492,108605,2025-10-03,2025,10,2025-10,금요일,Completed,0,Fitness Band,Wearables,55.0,3.0,10.0,148.0,Gateway,New,26.0,Tehran
541493,106565,2025-05-23,2025,5,2025-05,금요일,Completed,0,Headphones,Electronics,75.0,2.0,0.0,150.0,Gateway,Regular,19.0,Tehran
541494,104063,2024-05-10,2024,5,2024-05,금요일,Completed,0,Mechanical Keyboard,Electronics,62.0,1.0,30.0,43.0,CardToCard,New,48.0,Isfahan
541495,104089,2024-08-17,2024,8,2024-08,토요일,Completed,0,Notebook,Stationery,7.0,2.0,0.0,14.0,Wallet,New,65.0,Shiraz
541496,102739,2024-02-06,2024,2,2024-02,화요일,Completed,0,USB-C Cable,Accessories,9.0,1.0,5.0,9.0,Cash,New,41.0,Tehran
541497,108680,2024-09-29,2024,9,2024-09,일요일,Completed,0,Smart Watch,Wearables,120.0,3.0,15.0,306.0,Gateway,New,56.0,Tehran
541498,104043,2024-11-24,2024,11,2024-11,일요일,Completed,0,Phone Case,Accessories,14.0,2.0,0.0,28.0,Gateway,Regular,54.0,Mashhad
541499,105008,2025-02-06,2025,2,2025-02,목요일,Completed,0,Headphones,Electronics,75.0,1.0,10.0,68.0,Gateway,Regular,57.0,Kerman
541501,102321,2025-09-18,2025,9,2025-09,목요일,Completed,0,Gaming Controller,Gaming,68.0,2.0,5.0,129.0,Gateway,Regular,22.0,Tehran
541502,106152,2024-12-05,2024,12,2024-12,목요일,Completed,0,Notebook,Stationery,7.0,3.0,20.0,17.0,Cash,New,61.0,Tehran
541503,103475,2025-12-31,2025,12,2025-12,수요일,Returned,1,Mechanical Keyboard,Electronics,62.0,2.0,0.0,124.0,Gateway,New,32.0,Mashhad
541504,101493,2024-11-12,2024,11,2024-11,화요일,Completed,0,HDMI Cable,Accessories,11.0,3.0,0.0,33.0,Cash,VIP,19.0,Ahvaz
541505,109247,2024-11-09,2024,11,2024-11,토요일,Completed,0,USB-C Cable,Accessories,9.0,3.0,10.0,24.0,Gateway,Regular,62.0,Shiraz
541506,107632,2024-02-25,2024,2,2024-02,일요일,Completed,0,Laptop Stand,Accessories,28.0,1.0,10.0,25.0,Wallet,Regular,36.0,Karaj
541507,108364,2025-09-27,2025,9,2025-09,토요일,Completed,0,Microphone,Electronics,85.0,2.0,10.0,153.0,Gateway,New,24.0,Kerman
541508,100182,2024-06-23,2024,6,2024-06,일요일,Completed,0,Notebook,Stationery,7.0,3.0,0.0,21.0,Cash,Regular,25.0,Mashhad
541509,105909,2024-07-22,2024,7,2024-07,월요일,Completed,0,Mechanical Keyboard,Electronics,62.0,4.0,5.0,236.0,Gateway,New,56.0,Qom
541510,101890,2024-10-26,2024,10,2024-10,토요일,Completed,0,Phone Case,Accessories,14.0,1.0,10.0,13.0,CardToCard,Regular,39.0,Tabriz
541511,103157,2025-12-11,2025,12,2025-12,목요일,Completed,0,Notebook,Stationery,7.0,2.0,5.0,13.0,Gateway,New,54.0,Ahvaz
541512,106109,2026-01-13,2026,1,2026-01,화요일,Completed,0,Office Chair,Home Office,180.0,1.0,0.0,180.0,Gateway,Regular,47.0,Isfahan
541513,102214,2025-04-20,2025,4,2025-04,일요일,Completed,0,Phone Case,Accessories,14.0,3.0,5.0,40.0,Cash,Regular,23.0,Tabriz
541514,100838,2026-03-28,2026,3,2026-03,토요일,Completed,0,Fitness Band,Wearables,55.0,3.0,5.0,157.0,Gateway,Regular,27.0,Shiraz
541515,108391,2025-01-04,2025,1,2025-01,토요일,Completed,0,Webcam,Electronics,48.0,2.0,10.0,86.0,Gateway,VIP,65.0,Qom
541516,100343,2025-06-06,2025,6,2025-06,금요일,Completed,0,Laptop Stand,Accessories,28.0,1.0,15.0,24.0,Gateway,Regular,47.0,Ahvaz
541517,104282,2026-04-02,2026,4,2026-04,목요일,Completed,0,Power Bank,Electronics,35.0,3.0,0.0,105.0,Gateway,New,60.0,Kerman
541518,106243,2025-03-26,2025,3,2025-03,수요일,Completed,0,Laptop Stand,Accessories,28.0,2.0,30.0,39.0,CardToCard,Regular,62.0,Isfahan
541519,109245,2025-02-02,2025,2,2025-02,일요일,Completed,0,Notebook,Stationery,7.0,1.0,0.0,7.0,CardToCard,Regular,54.0,Mashhad
541520,109873,2024-01-26,2024,1,2024-01,금요일,Completed,0,Microphone,Electronics,85.0,4.0,10.0,306.0,Gateway,Regular,55.0,Ahvaz
541521,101467,2026-01-30,2026,1,2026-01,금요일,Completed,0,Fitness Band,Wearables,55.0,2.0,0.0,110.0,Gateway,Regular,48.0,Tehran
541522,101234,2024-06-12,2024,6,2024-06,수요일,Returned,1,Mechanical Keyboard,Electronics,62.0,1.0,5.0,59.0,Gateway,Regular,53.0,Tehran
541523,109884,2025-01-30,2025,1,2025-01,목요일,Completed,0,Desk Lamp,Home Office,32.0,1.0,10.0,29.0,Gateway,New,20.0,Tehran
541524,109989,2025-11-16,2025,11,2025-11,일요일,Completed,0,Gaming Controller,Gaming,68.0,1.0,10.0,61.0,Gateway,VIP,49.0,Isfahan
541525,102458,2025-03-19,2025,3,2025-03,수요일,Completed,0,HDMI Cable,Accessories,11.0,1.0,0.0,11.0,Gateway,New,62.0,Qom
541526,105024,2025-11-05,2025,11,2025-11,수요일,Completed,0,HDMI Cable,Accessories,11.0,1.0,20.0,9.0,Gateway,New,38.0,Kerman
541527,104872,2025-12-23,2025,12,2025-12,화요일,Completed,0,Bluetooth Speaker,Electronics,58.0,3.0,20.0,139.0,CardToCard,Regular,63.0,Qom
541528,108162,2026-01-09,2026,1,2026-01,금요일,Completed,0,Laptop Stand,Accessories,28.0,2.0,0.0,56.0,Wallet,New,35.0,Tehran
541529,108466,2024-03-09,2024,3,2024-03,토요일,Completed,0,Gaming Controller,Gaming,68.0,5.0,10.0,306.0,CardToCard,New,53.0,Tehran
541530,106087,2024-06-27,2024,6,2024-06,목요일,Completed,0,Notebook,Stationery,7.0,2.0,15.0,12.0,Wallet,New,39.0,Karaj
541531,107780,2026-03-07,2026,3,2026-03,토요일,Completed,0,Office Chair,Home Office,180.0,1.0,0.0,180.0,Gateway,Regular,30.0,Karaj
541532,103871,2024-08-15,2024,8,2024-08,목요일,Returned,1,Phone Case,Accessories,14.0,1.0,5.0,13.0,Gateway,Regular,20.0,Mashhad
541533,105854,2025-09-02,2025,9,2025-09,화요일,Completed,0,Headphones,Electronics,75.0,1.0,5.0,71.0,Gateway,Regular,50.0,Karaj
541534,101276,2025-04-02,2025,4,2025-04,수요일,Completed,0,Power Bank,Electronics,35.0,1.0,10.0,32.0,Gateway,Regular,52.0,Karaj
541535,101762,2026-04-11,2026,4,2026-04,토요일,Completed,0,Desk Lamp,Home Office,32.0,2.0,5.0,61.0,Gateway,VIP,37.0,Shiraz
541536,106357,2024-08-08,2024,8,2024-08,목요일,Completed,0,Mechanical Keyboard,Electronics,62.0,1.0,30.0,43.0,Wallet,Regular,51.0,Shiraz
541537,100674,2025-11-27,2025,11,2025-11,목요일,Completed,0,Monitor,Electronics,21.0,1.0,10.0,19.0,Gateway,New,22.0,Shiraz
541538,109562,2024-12-20,2024,12,2024-12,금요일,Completed,0,Desk Lamp,Home Office,32.0,2.0,10.0,58.0,Cash,Regular,32.0,Rasht
541539,100693,2024-07-26,2024,7,2024-07,금요일,Completed,0,Mechanical Keyboard,Electronics,62.0,1.0,10.0,56.0,Gateway,New,62.0,Shiraz
541540,103012,2025-02-28,2025,2,2025-02,금요일,Completed,0,Fitness Band,Wearables,55.0,1.0,10.0,50.0,Gateway,New,42.0,Karaj
541541,104974,2025-04-12,2025,4,2025-04,토요일,Completed,0,Bluetooth Speaker,Electronics,58.0,1.0,0.0,58.0,CardToCard,Regular,55.0,Mashhad
541542,104474,2024-04-05,2024,4,2024-04,금요일,Completed,0,Mechanical Keyboard,Electronics,62.0,1.0,20.0,50.0,CardToCard,Regular,24.0,Tehran
541544,104738,2026-03-07,2026,3,2026-03,토요일,Completed,0,Notebook,Stationery,7.0,2.0,10.0,13.0,Cash,New,35.0,Tehran
541545,104648,2025-07-29,2025,7,2025-07,화요일,Completed,0,Office Chair,Home Office,180.0,1.0,0.0,180.0,Cash,Regular,21.0,Isfahan
541547,102190,2024-11-01,2024,11,2024-11,금요일,Completed,0,Notebook,Stationery,7.0,3.0,5.0,20.0,Gateway,Regular,46.0,Tabriz
541548,100200,2025-04-11,2025,4,2025-04,금요일,Completed,0,USB-C Cable,Accessories,9.0,1.0,10.0,8.0,Gateway,Regular,64.0,Shiraz
541549,106968,2024-02-03,2024,2,2024-02,토요일,Completed,0,Bluetooth Speaker,Electronics,58.0,2.0,10.0,104.0,CardToCard,New,45.0,Mashhad
541550,109072,2024-05-03,2024,5,2024-05,금요일,Completed,0,Backpack,Accessories,42.0,2.0,0.0,84.0,CardToCard,Regular,22.0,Karaj
541551,104807,2026-05-30,2026,5,2026-05,토요일,Completed,0,Power Bank,Electronics,35.0,2.0,10.0,63.0,Gateway,Regular,40.0,Karaj
541552,107119,2024-06-30,2024,6,2024-06,일요일,Completed,0,HDMI Cable,Accessories,11.0,1.0,0.0,11.0,Wallet,Regular,38.0,Tehran
541553,109458,2025-02-28,2025,2,2025-02,금요일,Completed,0,Backpack,Accessories,42.0,2.0,10.0,76.0,Wallet,VIP,47.0,Tehran
541554,109873,2026-04-03,2026,4,2026-04,금요일,Completed,0,Mechanical Keyboard,Electronics,62.0,2.0,15.0,105.0,Wallet,Regular,55.0,Ahvaz
541556,109142,2024-05-23,2024,5,2024-05,목요일,Completed,0,Phone Case,Accessories,14.0,1.0,0.0,14.0,Gateway,Regular,32.0,Tehran
541557,105474,2025-01-23,2025,1,2025-01,목요일,Completed,0,Laptop Stand,Accessories,28.0,1.0,10.0,25.0,CardToCard,New,26.0,Ahvaz
541558,109157,2025-02-03,2025,2,2025-02,월요일,Completed,0,Wireless Mouse,Electronics,18.0,3.0,10.0,49.0,Wallet,New,41.0,Karaj
541560,101724,2025-12-27,2025,12,2025-12,토요일,Completed,0,Fitness Band,Wearables,55.0,1.0,0.0,55.0,CardToCard,VIP,53.0,Tehran
541561,109258,2025-04-25,2025,4,2025-04,금요일,Completed,0,Notebook,Stationery,7.0,1.0,5.0,7.0,Cash,Regular,27.0,Isfahan
541562,105387,2025-10-23,2025,10,2025-10,목요일,Completed,0,Desk Lamp,Home Office,32.0,1.0,5.0,30.0,Wallet,Regular,29.0,Tabriz
541563,105645,2024-11-11,2024,11,2024-11,월요일,Completed,0,Wireless Mouse,Electronics,18.0,3.0,0.0,54.0,Gateway,Regular,47.0,Tabriz
541564,104003,2025-08-24,2025,8,2025-08,일요일,Completed,0,Notebook,Stationery,7.0,4.0,5.0,27.0,Cash,New,19.0,Isfahan
541565,108235,2025-01-05,2025,1,2025-01,일요일,Completed,0,Power Bank,Electronics,35.0,3.0,20.0,84.0,CardToCard,Regular,35.0,Karaj
541566,106359,2025-10-25,2025,10,2025-10,토요일,Completed,0,Headphones,Electronics,75.0,3.0,10.0,202.0,Gateway,Regular,19.0,Tehran
541567,106464,2025-09-27,2025,9,2025-09,토요일,Completed,0,Backpack,Accessories,42.0,2.0,10.0,76.0,CardToCard,VIP,23.0,Mashhad
541568,108100,2024-10-21,2024,10,2024-10,월요일,Completed,0,Backpack,Accessories,42.0,2.0,15.0,71.0,Wallet,VIP,52.0,Mashhad
541569,105883,2024-11-03,2024,11,2024-11,일요일,Completed,0,Bluetooth Speaker,Electronics,58.0,1.0,10.0,52.0,Gateway,New,58.0,Karaj
541570,109904,2025-12-12,2025,12,2025-12,금요일,Completed,0,Power Bank,Electronics,35.0,1.0,15.0,30.0,Gateway,New,53.0,Mashhad
541571,105719,2025-05-31,2025,5,2025-05,토요일,Completed,0,Phone Case,Accessories,14.0,4.0,0.0,56.0,Gateway,New,18.0,Tehran
541572,100764,2025-06-16,2025,6,2025-06,월요일,Completed,0,Notebook,Stationery,7.0,2.0,10.0,13.0,Gateway,VIP,62.0,Rasht
541574,107244,2024-07-12,2024,7,2024-07,금요일,Completed,0,Bluetooth Speaker,Electronics,58.0,2.0,10.0,104.0,Gateway,New,31.0,Qom
541575,108925,2025-03-27,2025,3,2025-03,목요일,Completed,0,Bluetooth Speaker,Electronics,58.0,1.0,10.0,52.0,Gateway,Regular,35.0,Tabriz
541576,107726,2024-06-18,2024,6,2024-06,화요일,Completed,0,Laptop Stand,Accessories,28.0,3.0,0.0,84.0,CardToCard,Regular,50.0,Tehran
541577,103499,2024-07-26,2024,7,2024-07,금요일,Completed,0,Microphone,Electronics,85.0,2.0,0.0,170.0,CardToCard,Regular,23.0,Shiraz
541578,107958,2025-06-10,2025,6,2025-06,화요일,Completed,0,Wireless Mouse,Electronics,18.0,1.0,10.0,16.0,Wallet,New,41.0,Mashhad
541579,102340,2024-04-09,2024,4,2024-04,화요일,Completed,0,Phone Case,Accessories,14.0,1.0,10.0,13.0,Gateway,Regular,22.0,Rasht
541580,102608,2024-05-08,2024,5,2024-05,수요일,Completed,0,USB-C Cable,Accessories,9.0,3.0,10.0,24.0,Cash,VIP,30.0,Tehran
541581,106895,2024-07-29,2024,7,2024-07,월요일,Completed,0,Headphones,Electronics,75.0,1.0,10.0,68.0,CardToCard,VIP,51.0,Tehran
541582,101429,2025-03-15,2025,3,2025-03,토요일,Completed,0,Notebook,Stationery,7.0,1.0,0.0,7.0,Wallet,VIP,30.0,Isfahan
541583,107502,2026-05-09,2026,5,2026-05,토요일,Completed,0,Power Bank,Electronics,35.0,2.0,0.0,70.0,CardToCard,New,22.0,Tehran
541584,103760,2025-08-11,2025,8,2025-08,월요일,Completed,0,HDMI Cable,Accessories,11.0,3.0,15.0,28.0,Gateway,Regular,44.0,Tehran
541585,105129,2025-07-18,2025,7,2025-07,금요일,Completed,0,USB-C Cable,Accessories,9.0,1.0,20.0,7.0,CardToCard,Regular,50.0,Tehran
541586,104154,2024-11-15,2024,11,2024-11,금요일,Completed,0,Notebook,Stationery,7.0,3.0,15.0,18.0,CardToCard,Regular,64.0,Kerman
541587,108071,2024-03-18,2024,3,2024-03,월요일,Completed,0,Desk Lamp,Home Office,32.0,1.0,0.0,32.0,CardToCard,VIP,20.0,Tabriz
541588,108008,2025-11-18,2025,11,2025-11,화요일,Completed,0,USB-C Cable,Accessories,9.0,1.0,5.0,9.0,Gateway,Regular,29.0,Isfahan
541589,103499,2024-02-03,2024,2,2024-02,토요일,Completed,0,Phone Case,Accessories,14.0,1.0,0.0,14.0,Wallet,Regular,23.0,Shiraz
541590,109944,2025-09-30,2025,9,2025-09,화요일,Completed,0,Gaming Controller,Gaming,68.0,1.0,10.0,61.0,Gateway,New,21.0,Tehran
541591,104487,2024-11-09,2024,11,2024-11,토요일,Completed,0,USB-C Cable,Accessories,9.0,1.0,10.0,8.0,Gateway,Regular,44.0,Tabriz
541592,108689,2025-02-15,2025,2,2025-02,토요일,Completed,0,Phone Case,Accessories,14.0,4.0,0.0,56.0,Gateway,New,43.0,Mashhad
541594,102492,2024-07-31,2024,7,2024-07,수요일,Completed,0,Smart Watch,Wearables,120.0,1.0,0.0,120.0,Wallet,New,30.0,Kerman
541595,108838,2025-07-31,2025,7,2025-07,목요일,Completed,0,USB-C Cable,Accessories,9.0,4.0,5.0,34.0,Gateway,New,18.0,Mashhad
541596,104321,2024-08-29,2024,8,2024-08,목요일,Completed,0,Headphones,Electronics,75.0,2.0,5.0,142.0,Wallet,New,49.0,Karaj
541597,106329,2024-05-06,2024,5,2024-05,월요일,Completed,0,Smart Watch,Wearables,120.0,3.0,5.0,342.0,Gateway,Regular,21.0,Qom
541598,108246,2024-11-07,2024,11,2024-11,목요일,Completed,0,USB-C Cable,Accessories,9.0,4.0,5.0,34.0,Wallet,Regular,60.0,Rasht
541599,104086,2025-12-22,2025,12,2025-12,월요일,Completed,0,Phone Case,Accessories,14.0,2.0,5.0,27.0,Gateway,Regular,48.0,Tehran
541600,104178,2024-12-25,2024,12,2024-12,수요일,Completed,0,Desk Lamp,Home Office,32.0,1.0,0.0,32.0,Cash,Regular,52.0,Isfahan
541601,109883,2026-05-15,2026,5,2026-05,금요일,Completed,0,Mechanical Keyboard,Electronics,62.0,3.0,0.0,186.0,Gateway,New,41.0,Tehran
541602,101202,2024-02-02,2024,2,2024-02,금요일,Returned,1,Mechanical Keyboard,Electronics,62.0,3.0,5.0,177.0,CardToCard,New,40.0,Isfahan
541603,100496,2024-01-16,2024,1,2024-01,화요일,Completed,0,Desk Lamp,Home Office,32.0,2.0,0.0,64.0,CardToCard,Regular,37.0,Tehran
541604,104815,2026-02-19,2026,2,2026-02,목요일,Completed,0,Power Bank,Electronics,35.0,1.0,5.0,33.0,Wallet,Regular,53.0,Kerman
541605,109566,2024-06-15,2024,6,2024-06,토요일,Completed,0,Webcam,Electronics,48.0,5.0,5.0,228.0,Gateway,VIP,61.0,Shiraz
541606,107315,2024-07-06,2024,7,2024-07,토요일,Completed,0,Power Bank,Electronics,35.0,1.0,15.0,30.0,Gateway,VIP,60.0,Tabriz
541607,100565,2025-11-06,2025,11,2025-11,목요일,Completed,0,Microphone,Electronics,85.0,3.0,5.0,242.0,CardToCard,Regular,60.0,Rasht
541608,107913,2024-06-05,2024,6,2024-06,수요일,Completed,0,Webcam,Electronics,48.0,1.0,0.0,48.0,Wallet,Regular,27.0,Mashhad
541609,100687,2025-06-14,2025,6,2025-06,토요일,Returned,1,Smart Watch,Wearables,120.0,1.0,5.0,114.0,Gateway,VIP,37.0,Tehran
541610,107623,2024-02-08,2024,2,2024-02,목요일,Completed,0,Laptop Stand,Accessories,28.0,3.0,5.0,80.0,CardToCard,Regular,58.0,Karaj
541611,100207,2026-01-26,2026,1,2026-01,월요일,Completed,0,Smart Watch,Wearables,120.0,5.0,5.0,570.0,Gateway,VIP,54.0,Tehran
541612,102119,2025-05-08,2025,5,2025-05,목요일,Completed,0,Tablet,Electronics,260.0,3.0,20.0,624.0,Gateway,Regular,44.0,Tehran
541613,105329,2025-01-23,2025,1,2025-01,목요일,Completed,0,Mechanical Keyboard,Electronics,62.0,2.0,15.0,105.0,Gateway,New,26.0,Mashhad
541614,105367,2024-11-09,2024,11,2024-11,토요일,Completed,0,Notebook,Stationery,7.0,1.0,15.0,6.0,Wallet,VIP,22.0,Qom
541615,104144,2024-09-27,2024,9,2024-09,금요일,Completed,0,Headphones,Electronics,75.0,1.0,15.0,64.0,Wallet,New,39.0,Tabriz
541616,101437,2024-08-16,2024,8,2024-08,금요일,Completed,0,Phone Case,Accessories,14.0,1.0,0.0,14.0,Gateway,Regular,38.0,Isfahan
541617,108488,2026-05-30,2026,5,2026-05,토요일,Completed,0,Notebook,Stationery,7.0,2.0,0.0,14.0,CardToCard,Regular,42.0,Tehran
541619,108606,2024-07-24,2024,7,2024-07,수요일,Completed,0,Microphone,Electronics,85.0,1.0,0.0,85.0,Wallet,Regular,65.0,Tabriz
541620,108523,2025-01-30,2025,1,2025-01,목요일,Completed,0,HDMI Cable,Accessories,11.0,1.0,20.0,9.0,Gateway,New,52.0,Shiraz
541621,104814,2024-08-10,2024,8,2024-08,토요일,Completed,0,Wireless Mouse,Electronics,18.0,4.0,5.0,68.0,CardToCard,New,44.0,Tehran
541622,102656,2024-08-22,2024,8,2024-08,목요일,Completed,0,USB-C Cable,Accessories,9.0,2.0,20.0,14.0,Cash,Regular,45.0,Karaj
541623,104300,2024-08-17,2024,8,2024-08,토요일,Completed,0,Mechanical Keyboard,Electronics,62.0,2.0,30.0,87.0,Gateway,Regular,22.0,Tehran
541624,107192,2024-04-29,2024,4,2024-04,월요일,Completed,0,Mechanical Keyboard,Electronics,62.0,1.0,15.0,53.0,Gateway,Regular,65.0,Tehran
541626,107499,2024-06-08,2024,6,2024-06,토요일,Completed,0,Desk Lamp,Home Office,32.0,2.0,10.0,58.0,Gateway,Regular,45.0,Tehran
541627,101328,2024-01-20,2024,1,2024-01,토요일,Completed,0,Phone Case,Accessories,14.0,1.0,0.0,14.0,Gateway,Regular,22.0,Shiraz
541628,102146,2025-11-02,2025,11,2025-11,일요일,Completed,0,Notebook,Stationery,7.0,1.0,5.0,7.0,Cash,New,39.0,Karaj
541629,105423,2025-01-25,2025,1,2025-01,토요일,Completed,0,Phone Case,Accessories,14.0,1.0,10.0,13.0,CardToCard,Regular,21.0,Isfahan
541630,100424,2024-11-02,2024,11,2024-11,토요일,Completed,0,Notebook,Stationery,7.0,2.0,0.0,14.0,Cash,New,45.0,Tehran
541631,105315,2025-04-05,2025,4,2025-04,토요일,Completed,0,Notebook,Stationery,7.0,2.0,0.0,14.0,Gateway,Regular,37.0,Karaj
541632,103359,2025-04-26,2025,4,2025-04,토요일,Completed,0,USB-C Cable,Accessories,9.0,1.0,0.0,9.0,Wallet,Regular,26.0,Rasht
541633,104343,2024-11-28,2024,11,2024-11,목요일,Completed,0,Gaming Controller,Gaming,68.0,1.0,0.0,68.0,Cash,VIP,40.0,Ahvaz
541635,103936,2025-12-29,2025,12,2025-12,월요일,Completed,0,HDMI Cable,Accessories,11.0,2.0,5.0,21.0,Wallet,Regular,58.0,Kerman
541636,103613,2024-11-11,2024,11,2024-11,월요일,Completed,0,Fitness Band,Wearables,55.0,1.0,0.0,55.0,CardToCard,Regular,47.0,Tabriz
541637,104457,2024-07-11,2024,7,2024-07,목요일,Completed,0,HDMI Cable,Accessories,11.0,3.0,15.0,28.0,Wallet,Regular,46.0,Tehran
541638,103058,2025-02-24,2025,2,2025-02,월요일,Completed,0,Wireless Mouse,Electronics,18.0,2.0,5.0,34.0,CardToCard,Regular,25.0,Mashhad
541639,105551,2024-05-15,2024,5,2024-05,수요일,Completed,0,Notebook,Stationery,7.0,3.0,0.0,21.0,Gateway,New,46.0,Rasht
541640,100273,2024-08-31,2024,8,2024-08,토요일,Completed,0,Headphones,Electronics,75.0,1.0,5.0,71.0,Cash,New,25.0,Qom
541641,100003,2024-11-27,2024,11,2024-11,수요일,Completed,0,Phone Case,Accessories,14.0,2.0,0.0,28.0,Gateway,New,49.0,Karaj
541642,105742,2024-11-26,2024,11,2024-11,화요일,Completed,0,Notebook,Stationery,7.0,2.0,0.0,14.0,CardToCard,New,47.0,Qom
541643,103365,2024-06-04,2024,6,2024-06,화요일,Completed,0,HDMI Cable,Accessories,11.0,1.0,0.0,11.0,Gateway,Regular,25.0,Shiraz
541644,104728,2025-03-16,2025,3,2025-03,일요일,Completed,0,Microphone,Electronics,85.0,1.0,0.0,85.0,Gateway,Regular,60.0,Tehran
